Source;Target;weight;Type
u252;m7528;9;Undirected
u252;m7532;1;Undirected
u252;m7585;13;Undirected
u252;m7830;1;Undirected
u252;m7874;4;Undirected
u252;m8173;2;Undirected
u252;m8285;4;Undirected
u252;m874;3;Undirected
u252;m8793;7;Undirected
u252;m8834;45;Undirected
u252;m9006;3;Undirected
u252;m9095;1;Undirected
u252;m9116;2;Undirected
u252;m9344;4;Undirected
u252;m9591;3;Undirected
u252;m9689;4;Undirected
u253;m10032;25;Undirected
u253;m10035;1;Undirected
u253;m10039;4;Undirected
u253;m10159;1;Undirected
u253;m10230;1;Undirected
u253;m10432;3;Undirected
u253;m1118;1;Undirected
u253;m1283;2;Undirected
u253;m1330;1;Undirected
u253;m1497;1;Undirected
u253;m1721;6;Undirected
u253;m1779;50;Undirected
u253;m1854;3;Undirected
u253;m1989;2;Undirected
u253;m2052;2;Undirected
u253;m2158;3;Undirected
u253;m2234;14;Undirected
u253;m2241;1;Undirected
u253;m2264;3;Undirected
u253;m2286;2;Undirected
u253;m2483;2;Undirected
u253;m2548;31;Undirected
u253;m2655;1;Undirected
u253;m2676;1;Undirected
u253;m2815;38;Undirected
u253;m2881;2;Undirected
u253;m2920;2;Undirected
u253;m2931;5;Undirected
u253;m2956;19;Undirected
u253;m2966;5;Undirected
u253;m2974;1;Undirected
u253;m309;1;Undirected
u253;m3261;1;Undirected
u253;m3505;6;Undirected
u253;m3554;1;Undirected
u253;m3564;1;Undirected
u253;m3570;2;Undirected
u253;m3758;1;Undirected
u253;m3766;16;Undirected
u253;m3777;6;Undirected
u253;m4224;148;Undirected
u253;m4299;1;Undirected
u253;m431;1;Undirected
u253;m4353;2;Undirected
u253;m4506;3;Undirected
u253;m4543;1;Undirected
u253;m4693;3;Undirected
u253;m4697;1;Undirected
u253;m4704;1;Undirected
u253;m4852;6;Undirected
u253;m4968;2;Undirected
u253;m5056;4;Undirected
u253;m5283;12;Undirected
u253;m5488;60;Undirected
u253;m5541;3;Undirected
u253;m5548;1;Undirected
u253;m5705;9;Undirected
u253;m573;2;Undirected
u253;m5891;6;Undirected
u253;m5925;1;Undirected
u253;m6000;1;Undirected
u253;m6055;1;Undirected
u253;m609;3;Undirected
u253;m6152;1;Undirected
u253;m6159;3;Undirected
u253;m6184;1;Undirected
u253;m644;1;Undirected
u253;m6455;75;Undirected
u253;m6523;18;Undirected
u253;m6598;122;Undirected
u253;m664;1;Undirected
u253;m666;1;Undirected
u253;m6942;2;Undirected
u253;m6958;3;Undirected
u253;m7037;14;Undirected
u253;m7118;3;Undirected
u253;m7404;19;Undirected
u253;m7511;3;Undirected
u253;m7532;3;Undirected
u253;m757;6;Undirected
u253;m7689;3;Undirected
u253;m7796;1;Undirected
u253;m7874;4;Undirected
u253;m8091;1;Undirected
u253;m812;3;Undirected
u253;m8173;1;Undirected
u253;m8291;9;Undirected
u253;m8445;1;Undirected
u253;m8481;3;Undirected
u253;m8622;1;Undirected
u253;m8728;1;Undirected
u253;m874;6;Undirected
u253;m8793;3;Undirected
u253;m8834;20;Undirected
u253;m8983;2;Undirected
u253;m9092;9;Undirected
u253;m9253;1;Undirected
u253;m9368;18;Undirected
u253;m940;1;Undirected
u253;m9484;3;Undirected
u253;m9591;3;Undirected
u253;m9615;2;Undirected
u253;m9658;3;Undirected
u253;m9886;27;Undirected
u254;m10047;2;Undirected
u254;m10751;19;Undirected
u254;m1118;1;Undirected
u254;m1283;9;Undirected
u254;m1462;2;Undirected
u254;m1485;16;Undirected
u254;m1896;20;Undirected
u254;m2015;13;Undirected
u254;m2115;1;Undirected
u254;m2119;2;Undirected
u254;m2146;28;Undirected
u254;m2234;15;Undirected
u254;m2241;28;Undirected
u254;m2424;4;Undirected
u254;m2472;1;Undirected
u254;m2655;13;Undirected
u254;m2775;13;Undirected
u254;m2956;8;Undirected
u254;m3039;4;Undirected
u254;m3286;2;Undirected
u254;m3470;12;Undirected
u254;m3570;14;Undirected
u254;m3757;1;Undirected
u254;m4550;1;Undirected
u254;m4693;24;Undirected
u254;m4823;4;Undirected
u254;m4852;1;Undirected
u254;m4946;2;Undirected
u254;m5034;1;Undirected
u254;m5233;21;Undirected
u254;m5247;5;Undirected
u254;m5488;26;Undirected
u254;m560;1;Undirected
u254;m5925;2;Undirected
u254;m6266;12;Undirected
u254;m632;7;Undirected
u254;m6389;3;Undirected
u254;m6468;1;Undirected
u254;m6523;33;Undirected
u254;m6598;30;Undirected
u254;m676;28;Undirected
u254;m7202;11;Undirected
u254;m7552;7;Undirected
u254;m7621;1;Undirected
u254;m7874;1;Undirected
u254;m8173;3;Undirected
u254;m8185;3;Undirected
u254;m8289;2;Undirected
u254;m8706;5;Undirected
u254;m8720;1;Undirected
u254;m8823;1;Undirected
u254;m9006;13;Undirected
u254;m9062;1;Undirected
u254;m9344;23;Undirected
u254;m9410;1;Undirected
u254;m9477;1;Undirected
u254;m9726;1;Undirected
u255;m10015;1;Undirected
u255;m10669;1;Undirected
u255;m10751;8;Undirected
u255;m1118;4;Undirected
u255;m1210;3;Undirected
u255;m1283;1;Undirected
u255;m1805;4;Undirected
u255;m183;1;Undirected
u255;m1989;1;Undirected
u255;m2015;1;Undirected
u255;m2148;3;Undirected
u255;m2234;1;Undirected
u255;m2578;3;Undirected
u255;m2598;12;Undirected
u255;m2797;2;Undirected
u255;m2815;4;Undirected
u255;m2956;19;Undirected
u255;m2974;1;Undirected
u255;m300;1;Undirected
u255;m3162;1;Undirected
u255;m3261;1;Undirected
u255;m3403;1;Undirected
u255;m3505;2;Undirected
u255;m3542;1;Undirected
u255;m3758;4;Undirected
u255;m3777;5;Undirected
u255;m3835;1;Undirected
u255;m3853;2;Undirected
u255;m3864;15;Undirected
u255;m397;3;Undirected
u255;m3970;3;Undirected
u255;m4250;1;Undirected
u255;m4298;1;Undirected
u255;m4304;1;Undirected
u255;m4365;12;Undirected
u255;m4461;1;Undirected
u255;m4511;5;Undirected
u255;m4693;12;Undirected
u255;m5083;1;Undirected
u255;m5110;7;Undirected
u255;m5227;1;Undirected
u255;m5247;1;Undirected
u255;m5296;2;Undirected
u255;m5520;7;Undirected
u255;m560;1;Undirected
u255;m6076;1;Undirected
u255;m6096;10;Undirected
u255;m6159;1;Undirected
u255;m6436;1;Undirected
u255;m6523;9;Undirected
u255;m6598;7;Undirected
u255;m6999;2;Undirected
u255;m7030;3;Undirected
u255;m7082;3;Undirected
u255;m7274;1;Undirected
u255;m7559;2;Undirected
u255;m7874;1;Undirected
u255;m8060;3;Undirected
u255;m8154;13;Undirected
u255;m8445;3;Undirected
u255;m874;3;Undirected
u255;m8834;11;Undirected
u255;m8985;8;Undirected
u255;m9006;2;Undirected
u255;m9174;13;Undirected
u255;m9211;3;Undirected
u255;m9344;2;Undirected
u255;m9349;3;Undirected
u255;m9368;7;Undirected
u255;m9591;4;Undirected
u256;m10069;1;Undirected
u256;m10183;2;Undirected
u256;m10319;1;Undirected
u256;m10612;2;Undirected
u256;m10786;6;Undirected
u256;m1118;2;Undirected
u256;m1283;2;Undirected
u256;m1502;1;Undirected
u256;m1871;1;Undirected
u256;m2008;1;Undirected
u256;m2234;6;Undirected
u256;m2241;7;Undirected
u256;m2424;25;Undirected
u256;m2956;158;Undirected
u256;m3225;1;Undirected
u256;m3758;1;Undirected
u256;m4402;8;Undirected
u256;m4655;1;Undirected
u256;m4693;15;Undirected
u256;m4987;1;Undirected
u256;m4998;9;Undirected
u256;m5283;5;Undirected
u256;m5526;2;Undirected
u256;m609;1;Undirected
u256;m6523;2;Undirected
u256;m6648;1;Undirected
u256;m6815;10;Undirected
u256;m7384;1;Undirected
u256;m7702;2;Undirected
u256;m7758;1;Undirected
u256;m8834;1;Undirected
u256;m902;1;Undirected
u256;m9175;1;Undirected
u256;m9344;1;Undirected
u256;m9658;3;Undirected
u256;m9696;2;Undirected
u256;m9726;2;Undirected
u257;m10091;1;Undirected
u257;m10433;1;Undirected
u257;m10440;2;Undirected
u257;m10633;30;Undirected
u257;m1072;5;Undirected
u257;m1118;2;Undirected
u257;m1228;19;Undirected
u257;m140;1;Undirected
u257;m1772;2;Undirected
u257;m1854;1;Undirected
u257;m2148;3;Undirected
u257;m2234;3;Undirected
u257;m2541;2;Undirected
u257;m2548;109;Undirected
u257;m2823;1;Undirected
u257;m2917;1;Undirected
u257;m2956;34;Undirected
u257;m2997;1;Undirected
u257;m306;3;Undirected
u257;m3198;8;Undirected
u257;m3269;7;Undirected
u257;m3468;4;Undirected
u257;m3505;2;Undirected
u257;m3542;1;Undirected
u257;m3570;2;Undirected
u257;m3758;1;Undirected
u257;m3864;2;Undirected
u257;m399;18;Undirected
u257;m4016;3;Undirected
u257;m4017;25;Undirected
u257;m4176;2;Undirected
u257;m4224;144;Undirected
u257;m4250;3;Undirected
u257;m4461;7;Undirected
u257;m4949;15;Undirected
u257;m503;4;Undirected
u257;m5101;1;Undirected
u257;m5110;2;Undirected
u257;m5283;18;Undirected
u257;m5311;1;Undirected
u257;m5533;16;Undirected
u257;m5548;1;Undirected
u257;m560;1;Undirected
u257;m5613;3;Undirected
u257;m5618;1;Undirected
u257;m5786;2;Undirected
u257;m5925;10;Undirected
u257;m6076;1;Undirected
u257;m6408;3;Undirected
u257;m6455;28;Undirected
u257;m6523;20;Undirected
u257;m6598;55;Undirected
u257;m6623;2;Undirected
u257;m6663;4;Undirected
u257;m6744;6;Undirected
u257;m7006;1;Undirected
u257;m7274;3;Undirected
u257;m7323;116;Undirected
u257;m7532;122;Undirected
u257;m7548;1;Undirected
u257;m7741;1;Undirected
u257;m7755;7;Undirected
u257;m7874;7;Undirected
u257;m7935;1;Undirected
u257;m8154;10;Undirected
u257;m8173;1;Undirected
u257;m829;1;Undirected
u257;m849;1;Undirected
u257;m8628;11;Undirected
u257;m8720;1;Undirected
u257;m874;4;Undirected
u257;m8776;10;Undirected
u257;m902;2;Undirected
u257;m9131;1;Undirected
u257;m9302;1;Undirected
u257;m9339;3;Undirected
u257;m9344;6;Undirected
u257;m9532;4;Undirected
u257;m9591;2;Undirected
u257;m9604;1;Undirected
u257;m9658;3;Undirected
u257;m9789;1;Undirected
u258;m10184;1;Undirected
u258;m10209;1;Undirected
u258;m10427;2;Undirected
u258;m10489;13;Undirected
u258;m10491;4;Undirected
u258;m10823;20;Undirected
u258;m1116;5;Undirected
u258;m1118;1;Undirected
u258;m1236;5;Undirected
u258;m1283;1;Undirected
u258;m131;3;Undirected
u258;m1491;2;Undirected
u258;m1502;3;Undirected
u258;m1650;9;Undirected
u258;m1673;12;Undirected
u258;m1721;3;Undirected
u258;m1854;6;Undirected
u258;m1856;60;Undirected
u258;m2015;6;Undirected
u258;m2052;67;Undirected
u258;m2174;7;Undirected
u258;m2234;3;Undirected
u258;m2241;11;Undirected
u258;m2373;3;Undirected
u258;m2424;33;Undirected
u258;m2511;1;Undirected
u258;m2655;5;Undirected
u258;m275;6;Undirected
u258;m2815;6;Undirected
u258;m2923;7;Undirected
u258;m2956;33;Undirected
u258;m2974;1;Undirected
u258;m3194;2;Undirected
u258;m3286;4;Undirected
u258;m3371;1;Undirected
u258;m3377;2;Undirected
u258;m3418;2;Undirected
u258;m3505;1;Undirected
u258;m3554;1;Undirected
u258;m397;3;Undirected
u258;m4362;3;Undirected
u258;m4494;1;Undirected
u258;m4530;2;Undirected
u258;m454;5;Undirected
u258;m4693;30;Undirected
u258;m4852;3;Undirected
u258;m4864;21;Undirected
u258;m4865;2;Undirected
u258;m4925;1;Undirected
u258;m4968;2;Undirected
u258;m4998;2;Undirected
u258;m506;1;Undirected
u258;m5184;6;Undirected
u258;m5247;5;Undirected
u258;m5275;1;Undirected
u258;m5283;1;Undirected
u258;m5302;1;Undirected
u258;m5356;6;Undirected
u258;m567;3;Undirected
u258;m5912;1;Undirected
u258;m6094;2;Undirected
u258;m6184;1;Undirected
u258;m6399;7;Undirected
u258;m6523;13;Undirected
u258;m6541;1;Undirected
u258;m6598;2;Undirected
u258;m692;1;Undirected
u258;m7028;1;Undirected
u258;m7082;2;Undirected
u258;m7098;13;Undirected
u258;m7323;2;Undirected
u258;m74;1;Undirected
u258;m7528;6;Undirected
u258;m7532;1;Undirected
u258;m7798;1;Undirected
u258;m7874;2;Undirected
u258;m8060;3;Undirected
u258;m8154;22;Undirected
u258;m8161;1;Undirected
u258;m8231;2;Undirected
u258;m8590;1;Undirected
u258;m8598;1;Undirected
u258;m8623;1;Undirected
u258;m8645;3;Undirected
u258;m8656;3;Undirected
u258;m8823;1;Undirected
u258;m8898;1;Undirected
u258;m890;3;Undirected
u258;m9344;7;Undirected
u258;m9368;11;Undirected
u258;m9491;2;Undirected
u258;m9615;28;Undirected
u258;m9643;117;Undirected
u258;m9663;38;Undirected
u258;m9666;1;Undirected
u258;m9835;3;Undirected
u259;m10183;1;Undirected
u259;m10669;10;Undirected
u259;m10751;5;Undirected
u259;m1857;2;Undirected
u259;m2015;1;Undirected
u259;m2036;9;Undirected
u259;m2234;2;Undirected
u259;m2241;2;Undirected
u259;m2581;1;Undirected
u259;m2655;1;Undirected
u259;m2956;29;Undirected
u259;m3954;22;Undirected
u259;m4484;2;Undirected
u259;m4823;11;Undirected
u259;m5637;1;Undirected
u259;m6386;1;Undirected
u259;m6455;6;Undirected
u259;m6523;2;Undirected
u259;m6598;9;Undirected
u259;m6861;2;Undirected
u259;m7082;1;Undirected
u259;m7510;1;Undirected
u259;m8711;1;Undirected
u259;m8983;1;Undirected
u259;m9006;1;Undirected
u259;m9344;1;Undirected
u259;m9658;2;Undirected
u259;m9971;2;Undirected
u26;m10080;24;Undirected
u26;m10240;1;Undirected
u26;m1026;19;Undirected
u26;m10440;1;Undirected
u26;m10476;4;Undirected
u26;m10611;1;Undirected
u26;m10831;2;Undirected
u26;m1107;2;Undirected
u26;m1118;5;Undirected
u26;m1283;1;Undirected
u26;m1749;8;Undirected
u26;m1856;5;Undirected
u26;m2052;6;Undirected
u26;m2115;1;Undirected
u26;m2148;2;Undirected
u26;m2174;8;Undirected
u26;m2210;1;Undirected
u26;m2234;5;Undirected
u26;m2241;9;Undirected
u26;m2286;2;Undirected
u26;m2381;18;Undirected
u26;m2424;1;Undirected
u26;m2472;1;Undirected
u26;m2526;1;Undirected
u26;m2606;6;Undirected
u26;m265;4;Undirected
u26;m2695;2;Undirected
u26;m2736;1;Undirected
u26;m2815;20;Undirected
u26;m2931;5;Undirected
u26;m2956;6;Undirected
u26;m2974;2;Undirected
u26;m3187;2;Undirected
u26;m3268;1;Undirected
u26;m3286;4;Undirected
u26;m3316;1;Undirected
u26;m3470;5;Undirected
u26;m3492;1;Undirected
u26;m3505;8;Undirected
u26;m3542;2;Undirected
u26;m3570;2;Undirected
u26;m3758;3;Undirected
u26;m3845;1;Undirected
u26;m3864;16;Undirected
u26;m4064;1;Undirected
u26;m4170;1;Undirected
u26;m4179;1;Undirected
u26;m4202;1;Undirected
u26;m4968;1;Undirected
u26;m5386;46;Undirected
u26;m5488;1;Undirected
u26;m5534;2;Undirected
u26;m5541;3;Undirected
u26;m5610;5;Undirected
u26;m5705;6;Undirected
u26;m5925;15;Undirected
u26;m6029;1;Undirected
u26;m6076;3;Undirected
u26;m6159;3;Undirected
u26;m6359;25;Undirected
u26;m6389;12;Undirected
u26;m644;1;Undirected
u26;m6455;33;Undirected
u26;m6497;2;Undirected
u26;m6523;13;Undirected
u26;m6571;1;Undirected
u26;m6598;1;Undirected
u26;m6629;6;Undirected
u26;m675;9;Undirected
u26;m6922;3;Undirected
u26;m700;2;Undirected
u26;m7006;1;Undirected
u26;m7232;2;Undirected
u26;m7351;4;Undirected
u26;m7490;21;Undirected
u26;m7528;2;Undirected
u26;m7745;1;Undirected
u26;m7874;3;Undirected
u26;m8060;1;Undirected
u26;m8154;12;Undirected
u26;m8173;1;Undirected
u26;m8273;1;Undirected
u26;m8357;2;Undirected
u26;m8445;6;Undirected
u26;m8481;6;Undirected
u26;m8512;24;Undirected
u26;m8598;1;Undirected
u26;m8635;1;Undirected
u26;m8720;5;Undirected
u26;m8966;1;Undirected
u26;m9032;1;Undirected
u26;m9178;1;Undirected
u26;m9253;1;Undirected
u26;m9321;1;Undirected
u26;m9352;4;Undirected
u26;m954;3;Undirected
u26;m9591;2;Undirected
u26;m9658;1;Undirected
u26;m9785;1;Undirected
u26;m9998;1;Undirected
u260;m10354;1;Undirected
u260;m10613;2;Undirected
u260;m1118;3;Undirected
u260;m1120;1;Undirected
u260;m1234;2;Undirected
u260;m1376;10;Undirected
u260;m1476;1;Undirected
u260;m1588;11;Undirected
u260;m1721;3;Undirected
u260;m1750;3;Undirected
u260;m1854;3;Undirected
u260;m1856;3;Undirected
u260;m1913;2;Undirected
u260;m2127;76;Undirected
u260;m2130;1;Undirected
u260;m2234;1;Undirected
u260;m2241;10;Undirected
u260;m241;4;Undirected
u260;m2472;1;Undirected
u260;m2619;1;Undirected
u260;m2640;1;Undirected
u260;m2655;1;Undirected
u260;m2815;74;Undirected
u260;m2836;7;Undirected
u260;m2931;1;Undirected
u260;m2956;46;Undirected
u260;m2974;1;Undirected
u260;m323;1;Undirected
u260;m3261;1;Undirected
u260;m347;1;Undirected
u260;m3505;5;Undirected
u260;m3542;1;Undirected
u260;m355;2;Undirected
u260;m3552;21;Undirected
u260;m3554;8;Undirected
u260;m3570;1;Undirected
u260;m3575;2;Undirected
u260;m3597;6;Undirected
u260;m3674;7;Undirected
u260;m3757;1;Undirected
u260;m3777;4;Undirected
u260;m3864;65;Undirected
u260;m397;4;Undirected
u260;m4016;3;Undirected
u260;m4170;1;Undirected
u260;m451;2;Undirected
u260;m4693;3;Undirected
u260;m4864;6;Undirected
u260;m4968;1;Undirected
u260;m5283;17;Undirected
u260;m5436;1;Undirected
u260;m5488;26;Undirected
u260;m5541;3;Undirected
u260;m5613;3;Undirected
u260;m5705;7;Undirected
u260;m5925;18;Undirected
u260;m6198;1;Undirected
u260;m6399;1;Undirected
u260;m644;1;Undirected
u260;m6455;15;Undirected
u260;m6523;25;Undirected
u260;m6575;1;Undirected
u260;m6890;6;Undirected
u260;m7014;1;Undirected
u260;m7144;1;Undirected
u260;m7725;1;Undirected
u260;m7748;1;Undirected
u260;m7777;20;Undirected
u260;m7874;4;Undirected
u260;m8060;3;Undirected
u260;m8173;7;Undirected
u260;m846;6;Undirected
u260;m87;2;Undirected
u260;m874;3;Undirected
u260;m8839;4;Undirected
u260;m8904;5;Undirected
u260;m9006;3;Undirected
u260;m9283;26;Undirected
u260;m9339;1;Undirected
u260;m9349;1;Undirected
u260;m9503;7;Undirected
u260;m9591;1;Undirected
u260;m9636;2;Undirected
u260;m9850;1;Undirected
u261;m10096;6;Undirected
u261;m10119;36;Undirected
u261;m10495;1;Undirected
u261;m1053;47;Undirected
u261;m10607;1;Undirected
u261;m10637;1;Undirected
u261;m10645;1;Undirected
u261;m1118;1;Undirected
u261;m1471;3;Undirected
u261;m1485;4;Undirected
u261;m1528;1;Undirected
u261;m1537;3;Undirected
u261;m1788;1;Undirected
u261;m2148;6;Undirected
u261;m2193;2;Undirected
u261;m2234;2;Undirected
u261;m2238;2;Undirected
u261;m2298;1;Undirected
u261;m2424;2;Undirected
u261;m2555;1;Undirected
u261;m2655;1;Undirected
u261;m2681;3;Undirected
u261;m2797;52;Undirected
u261;m2815;1;Undirected
u261;m2920;1;Undirected
u261;m2922;1;Undirected
u261;m2956;4;Undirected
u261;m2975;60;Undirected
u261;m3179;1;Undirected
u261;m3298;3;Undirected
u261;m3316;7;Undirected
u261;m3455;1;Undirected
u261;m3505;5;Undirected
u261;m3570;5;Undirected
u261;m3738;7;Undirected
u261;m3758;4;Undirected
u261;m397;3;Undirected
u261;m4250;4;Undirected
u261;m4336;1;Undirected
u261;m4346;15;Undirected
u261;m4693;3;Undirected
u261;m4753;3;Undirected
u261;m4852;3;Undirected
u261;m4968;1;Undirected
u261;m5110;2;Undirected
u261;m514;2;Undirected
u261;m5247;1;Undirected
u261;m5283;2;Undirected
u261;m5370;1;Undirected
u261;m5654;22;Undirected
u261;m5670;9;Undirected
u261;m5683;2;Undirected
u261;m5705;3;Undirected
u261;m5889;44;Undirected
u261;m5949;1;Undirected
u261;m6094;1;Undirected
u261;m6399;2;Undirected
u261;m6402;1;Undirected
u261;m6455;42;Undirected
u261;m6523;11;Undirected
u261;m6733;2;Undirected
u261;m7064;2;Undirected
u261;m7333;25;Undirected
u261;m736;7;Undirected
u261;m7384;108;Undirected
u261;m7874;3;Undirected
u261;m8154;74;Undirected
u261;m8173;51;Undirected
u261;m842;1;Undirected
u261;m8725;1;Undirected
u261;m8793;7;Undirected
u261;m8823;1;Undirected
u261;m8834;34;Undirected
u261;m9081;4;Undirected
u261;m9211;4;Undirected
u261;m9344;1;Undirected
u261;m9405;9;Undirected
u261;m9428;5;Undirected
u261;m9568;4;Undirected
u261;m9591;1;Undirected
u261;m9794;4;Undirected
u261;m9867;5;Undirected
u261;m9950;1;Undirected
u262;m1018;2;Undirected
u262;m10260;16;Undirected
u262;m10440;1;Undirected
u262;m10468;179;Undirected
u262;m1054;2;Undirected
u262;m10637;29;Undirected
u262;m10669;14;Undirected
u262;m10677;1;Undirected
u262;m10751;30;Undirected
u262;m10830;1;Undirected
u262;m1118;3;Undirected
u262;m1149;118;Undirected
u262;m1198;3;Undirected
u262;m1283;18;Undirected
u262;m1505;2;Undirected
u262;m1527;5;Undirected
u262;m1588;1;Undirected
u262;m1594;1;Undirected
u262;m1933;129;Undirected
u262;m1989;5;Undirected
u262;m2015;13;Undirected
u262;m2019;1;Undirected
u262;m2113;2;Undirected
u262;m2115;1;Undirected
u262;m2148;3;Undirected
u262;m2174;1;Undirected
u262;m2234;28;Undirected
u262;m2241;31;Undirected
u262;m2286;1;Undirected
u262;m2424;9;Undirected
u262;m2548;2;Undirected
u262;m2815;101;Undirected
u262;m2839;1;Undirected
